age,gender,r_white,r_black,r_hispanic,r_asian,r_native,househd_size,have_child,have_elder,income,edu,owner,pets,ht_single_fam,ht_mobile,ht_condo,hm_wood,hm_brick_cement,coast_dist,elevation,heard_order,od_voluntary,od_mandatory,know_evac_zone,ez_in_zone,ez_not_in_zone,src_local_radio,src_local_tv,src_cable_cnn,src_cable_weather_channel,src_cable_other,src_internet,importance_nhc,importance_local_media,trust_local_media,seek_local_weather_office,see_track_map,concern_wind,concern_fld_surge,concern_fld_rainfall,concern_tornado,sf_cat4_water,sf_cat4_wind_water,sf_cat3_water,sf_cat3_wind_water,sf_cat2_water,sf_cat2_wind_water,county,evac
76.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,5.57938804405,65.6,0.0,0,0,0,0,0,3,0,0,3,3,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9,0
52.0,1,1,0,0,0,0,4.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,2.71279763697,20.2,1.0,0,1,1,1,0,1,1,0,1,0,0,1.0,1.0,1.0,1.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,12,1
60.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,1,1,1,1,0,0,0,1,3.74721457445,13.1,1.0,1,0,1,0,1,0,3,0,2,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,0
27.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,3.74721457445,13.1,0.0,0,0,1,1,0,3,3,1,3,0,0,1.0,1.0,1.0,0.0,1.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1
54.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,5.54357634765,0.0,0.0,0,0,1,1,0,1,3,0,2,0,0,2.0,2.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14,1
55.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,1.74768869467,1.5,0.0,0,0,1,1,0,2,3,1,3,2,0,2.0,2.0,1.0,0.0,1.0,2.0,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1
33.0,1,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,17.9799284908,260.5,1.0,1,0,1,0,1,3,3,1,3,3,1,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,9,1
28.0,0,1,0,0,0,0,3.0,1.0,0.0,0.0,1,1,0,1,0,0,1,0,4.19268340617,3.1,1.0,0,1,1,1,0,0,3,0,1,3,1,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,16,1
49.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,14.6773700831,0.0,1.0,1,0,0,0,0,2,3,0,0,1,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,16,1
21.0,0,1,0,0,0,0,8.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,4.33897895503,44.6,1.0,0,1,0,0,0,3,2,0,3,3,3,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
67.0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,14.6773700831,0.0,0.0,0,0,1,0,1,0,3,0,2,2,0,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,16,1
54.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,7.36217817152,4.9,1.0,1,0,1,1,0,3,3,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,17,0
42.0,0,1,0,0,0,0,2.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,4.4577712924,2.2,0.0,0,0,1,0,1,3,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,13,0
60.0,0,1,0,0,0,0,2.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0,8.79134649774,1.0,1.0,0,1,1,1,0,1,3,3,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,15,1
43.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,1.03787706021,5.7,1.0,1,0,1,1,0,1,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1
46.0,1,0,1,0,0,0,3.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0,9.30617167755,3.8,1.0,0,1,1,1,0,0,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0
57.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,2.09022190259,3.6,0.0,0,0,0,0,0,0,3,3,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20,0
63.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,4.39563139626,0.0,0.0,0,0,1,1,0,2,2,0,3,0,0,2.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17,0
40.0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,1,1,1,0,0,0,0,0,8.1871643533,123.8,0.0,0,0,1,0,1,3,3,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10,0
75.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,4.13195767574,46.7,0.0,0,0,0,0,0,3,2,0,3,0,0,2.0,1.0,1.0,0.0,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,12,0
49.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,6.02854652214,0.9,0.0,0,0,1,1,0,3,3,0,1,0,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,1
56.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,1.79373645765,41.7,0.0,0,0,1,1,0,0,3,0,2,3,0,2.0,2.0,1.0,0.0,1.0,0.0,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11,1
69.0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,13.3045470867,1.3,1.0,1,0,1,1,0,0,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1
50.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,3.74721457445,13.1,1.0,1,0,1,1,0,0,0,0,0,0,0,1.0,2.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,11,0
56.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,0,1,0,0,0,5.57938804405,65.6,1.0,1,0,1,1,0,1,3,0,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,9,1
59.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,10.7796610014,6.9,1.0,1,0,1,1,0,0,3,3,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1
40.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,4.64277135982,9.0,1.0,1,0,1,1,0,1,0,0,3,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,0
18.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,14.6773700831,0.0,1.0,1,0,1,1,0,0,0,0,2,3,2,2.0,2.0,1.0,0.0,1.0,0.0,2,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16,1
54.0,0,0,0,0,1,0,2.0,0.0,1.0,0.0,0,1,0,1,0,0,1,0,1.23806778218,0.0,1.0,1,0,1,1,0,3,3,2,2,2,0,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,16,1
79.0,1,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,6.02854652214,0.9,0.0,0,0,1,1,0,3,3,0,1,2,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,17,1
43.0,0,1,0,0,0,0,6.0,0.0,0.0,1.0,1,0,1,1,0,0,0,1,3.74721457445,13.1,1.0,0,1,1,1,0,3,3,1,3,3,1,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,11,0
65.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,2.71279763697,20.2,1.0,0,1,1,1,0,1,3,3,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,12,0
35.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,6.36782842395,2.3,1.0,0,1,1,1,0,3,3,0,3,0,1,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,18,1
33.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,6.36782842395,2.3,1.0,0,1,1,1,0,0,1,0,2,2,3,2.0,1.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1
54.0,1,0,1,0,0,0,4.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1,0.635460586647,25.4,1.0,1,0,0,0,0,0,3,2,3,2,0,2.0,2.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12,1
58.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,3.74721457445,13.1,1.0,1,0,1,1,0,2,3,0,2,0,0,2.0,1.0,1.0,1.0,1.0,2.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11,1
52.0,0,1,0,0,0,0,8.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,3.16945733451,17.4,1.0,0,1,1,0,1,2,2,1,0,2,2,2.0,1.0,1.0,1.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,11,0
64.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,7.36217817152,4.9,0.0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,1
39.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,6.90006830956,2.0,1.0,0,1,1,1,0,3,3,1,3,2,1,2.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,18,0
58.0,1,0,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,3.65714119175,153.4,1.0,1,0,0,0,0,2,3,0,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,9,1
55.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.79373645765,41.7,0.0,0,0,1,1,0,0,3,3,3,0,3,2.0,2.0,1.0,1.0,1.0,1.0,1,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,11,1
83.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,4.46811468756,11.7,1.0,0,1,1,1,0,0,3,3,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,0
81.0,1,1,0,0,0,0,2.0,0.0,1.0,1.0,1,1,0,1,0,0,0,1,1.14537450597,16.8,0.0,0,0,1,1,0,2,3,0,2,3,1,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1
48.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,3.90288486353,4.9,1.0,1,0,1,1,0,2,3,0,0,0,2,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13,1
56.0,1,1,0,0,0,0,4.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,6.02854652214,0.9,1.0,1,0,1,1,0,3,3,3,3,3,1,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1
68.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,2.71279763697,20.2,0.0,0,0,1,1,0,0,3,1,2,2,0,2.0,2.0,1.0,0.0,1.0,2.0,0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12,1
43.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,1,1,0,1,0,0,0,1,12.2049077107,188.3,0.0,0,0,0,0,0,3,3,2,2,2,0,2.0,2.0,1.0,1.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,10,1
73.0,1,0,1,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,0.659557308364,8.8,1.0,1,0,1,0,1,3,3,3,3,1,0,2.0,2.0,1.0,0.0,1.0,2.0,1,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10,0
47.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,4.19268340617,3.1,0.0,0,0,1,1,0,2,2,0,2,0,0,0.0,2.0,1.0,1.0,1.0,1.0,2,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,16,1
63.0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,7.84862525478,4.9,0.0,0,0,0,0,0,3,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,15,1
50.0,1,1,0,0,0,0,3.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,3.3529568719,85.6,1.0,0,1,1,1,0,0,0,0,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,12,1
45.0,1,0,1,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,3.90288486353,4.9,1.0,1,0,1,1,0,2,3,1,3,2,3,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13,1
64.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,2.09022190259,3.6,0.0,0,0,0,0,0,2,3,1,2,0,0,1.0,2.0,1.0,0.0,1.0,2.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,20,1
30.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,12.0846237559,33.7,0.0,0,0,0,0,0,3,3,1,2,3,0,1.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,0
62.0,1,0,1,0,0,0,4.0,1.0,1.0,0.0,1,1,1,1,0,0,1,0,8.72362351965,72.9,1.0,1,0,1,1,0,0,3,3,3,0,0,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12,0
74.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,4.01276419239,91.3,1.0,0,1,1,1,0,3,2,0,2,2,0,1.0,1.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,9,1
57.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,18.0436763177,0.0,1.0,0,1,0,0,0,0,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,0.0,0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,18,0
58.0,1,1,0,0,0,0,4.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,6.36782842395,2.3,1.0,1,0,1,1,0,0,3,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,18,0
52.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,4.64277135982,9.0,0.0,0,0,1,0,1,2,2,1,3,2,3,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,0
52.0,0,0,1,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,4.4577712924,2.2,1.0,0,1,1,1,0,3,3,3,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1
50.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,0,1,0,0,0,1,5.08061049195,20.3,0.0,0,0,1,1,0,1,3,1,3,1,1,2.0,2.0,1.0,1.0,1.0,2.0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1
69.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,5.08061049195,20.3,0.0,0,0,0,0,0,0,3,0,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20,0
33.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.33727045426,14.1,1.0,0,1,1,1,0,2,0,0,0,0,3,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13,1
35.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,3.74721457445,13.1,0.0,0,0,1,1,0,2,3,0,3,0,3,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,11,1
69.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,3.03412296034,14.6,1.0,1,0,1,1,0,0,2,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0
76.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,1.74768869467,1.5,0.0,0,0,1,0,1,2,2,0,2,3,0,2.0,1.0,1.0,0.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,20,0
42.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,14.6773700831,0.0,1.0,1,0,1,1,0,3,2,0,2,0,2,2.0,2.0,1.0,1.0,1.0,1.0,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16,1
70.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,5.57938804405,65.6,0.0,0,0,1,1,0,3,3,0,0,0,3,2.0,2.0,1.0,1.0,1.0,2.0,1,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,9,1
36.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1,7.58731363716,68.9,1.0,1,0,1,1,0,0,3,0,2,2,0,2.0,2.0,1.0,0.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,11,1
43.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,4.19268340617,3.1,1.0,0,1,1,1,0,1,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1
33.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,12.0846237559,33.7,0.0,0,0,0,0,0,0,3,0,0,0,3,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,13,1
40.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,3.68808193045,0.0,1.0,1,0,1,0,1,0,3,2,2,2,1,1.0,1.0,1.0,0.0,1.0,2.0,1,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15,0
50.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,3.90288486353,4.9,1.0,1,0,1,1,0,1,0,0,0,0,3,2.0,1.0,0.0,1.0,0.0,2.0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,13,1
49.0,1,1,0,0,0,0,2.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,14.1659611662,99.2,0.0,0,0,1,1,0,1,2,0,3,3,1,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12,1
63.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,4.64277135982,9.0,0.0,0,0,1,1,0,3,3,3,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,9,1
69.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,7.84862525478,4.9,0.0,0,0,0,0,0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0
77.0,0,1,0,0,0,0,2.0,0.0,1.0,1.0,1,1,0,1,0,0,0,1,14.7089938853,151.3,0.0,0,0,0,0,0,3,3,1,2,2,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,0
73.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,3.90288486353,4.9,0.0,0,0,1,1,0,3,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13,0
71.0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,10.5469708099,0.0,1.0,1,0,0,0,0,0,2,0,0,0,0,1.0,2.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,15,0
44.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,0,1,0,0,0,1,14.7089938853,151.3,0.0,0,0,0,0,0,2,3,0,3,3,0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10,0
56.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,6.02854652214,0.9,0.0,0,0,0,0,0,2,2,0,2,0,0,2.0,2.0,1.0,0.0,1.0,0.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1
48.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.59409442352,0.0,0.0,0,0,1,0,1,1,3,1,1,1,3,1.0,2.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15,0
51.0,1,0,1,0,0,0,2.0,0.0,0.0,1.0,1,1,0,0,0,1,0,0,5.57286077742,2.9,0.0,0,0,0,0,0,3,3,0,2,2,0,2.0,2.0,1.0,1.0,1.0,1.0,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14,0
44.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,12.0846237559,33.7,0.0,0,0,1,0,1,3,3,3,3,3,1,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,13,1
50.0,1,0,1,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,9.30617167755,3.8,0.0,0,0,1,0,1,0,0,0,3,3,0,2.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,19,0
42.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,0,0,1,0,1,0,0,0,1.79373645765,41.7,0.0,0,0,0,0,0,0,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,11,0
70.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,5.03456790986,86.1,0.0,0,0,1,0,1,0,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10,0
38.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1,7.36217817152,4.9,1.0,1,0,0,0,0,2,2,1,2,1,1,2.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17,1
34.0,0,1,0,0,0,0,5.0,1.0,0.0,0.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1.0,0,1,1,1,0,1,2,2,2,2,0,2.0,2.0,1.0,1.0,1.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,0
52.0,1,0,1,0,0,0,4.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,0.912623878528,0.2,1.0,0,1,1,1,0,1,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,19,1
43.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,14.6773700831,0.0,1.0,0,1,1,1,0,2,3,0,3,2,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,16,1
70.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1.23806778218,0.0,0.0,0,0,1,1,0,2,2,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16,1
64.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,7.36217817152,4.9,0.0,0,0,1,1,0,3,0,0,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,17,1
