age,male,r_white,r_black,r_hispanic,r_asian,r_native,househd_size,have_child,have_elder,income_above_4k,college_edu,owner,pets,ht_single_fam,ht_mobile,ht_condo,hm_wood,hm_brick_cement,coast_dist,elevation,issued_mandatory,issued_voluntary,heard_order,od_voluntary,od_mandatory,know_evac_zone,ez_in_zone,ez_not_in_zone,src_local_radio,src_local_tv,src_cable_cnn,src_cable_weather_channel,src_cable_other,src_internet,importance_nhc,importance_local_media,trust_local_media,seek_local_weather_office,see_track_map,concern_wind,concern_fld_surge,concern_fld_rainfall,concern_tornado,sf_cat4_water,sf_cat4_wind_water,sf_cat3_water,sf_cat3_wind_water,sf_cat2_water,sf_cat2_wind_water,state,county,zip,evac
37.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,5.60284334183,5.9,1,0,1.0,0,1,1,1,0,1,2,0,2,0,2,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,LA,st. charles parish,70079,1
20.0,1,0,0,0,1,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,3.03412296034,14.6,0,0,1.0,1,0,1,1,0,3,2,1,2,3,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,LA,st. tammany parish,70460,0
72.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,15.8039730413,141.8,0,0,0.0,0,0,0,0,0,3,3,2,2,2,0,2.0,2.0,1.0,1.0,1.0,2.0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,LA,st. tammany parish,70437,0
56.0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,2.58248253368,31.5,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,AL,mobile county,36610,0
60.0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,2.23265529546,23.4,1,0,0.0,0,0,1,1,0,3,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,harrison county,39501,0
31.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,0.912623878528,0.2,0,0,1.0,1,0,0,0,0,3,3,1,2,0,3,2.0,2.0,1.0,1.0,1.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,st. john the baptist parish,70068,1
58.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,7.84862525478,4.9,0,1,0.0,0,0,0,0,0,1,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,LA,jefferson parish,70094,0
54.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,0,0,1,0,0,1.74768869467,1.5,0,0,0.0,0,0,1,0,1,0,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,LA,st. tammany parish,70461,0
51.0,1,0,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,3.68808193045,0.0,0,1,1.0,1,0,1,1,0,3,3,3,2,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,jefferson parish,70062,1
69.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,14.6773700831,0.0,1,0,0.0,0,0,1,0,1,1,3,0,0,0,1,1.0,2.0,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,LA,plaquemines parish,70037,0
46.0,1,0,1,0,0,0,4.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1,5.08061049195,20.3,0,0,1.0,0,1,0,0,0,3,3,3,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LA,st. tammany parish,70433,1
37.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.74768869467,1.5,0,0,0.0,0,0,0,0,0,2,2,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,1,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,LA,st. tammany parish,70461,0
51.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,0,1,1,1,0,0,0,1,4.39563139626,0.0,0,0,1.0,1,0,1,1,0,1,3,2,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,st. bernard parish,70085,0
31.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,13.1293674202,4.2,0,1,1.0,1,0,1,1,0,1,3,0,3,0,3,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,LA,jefferson parish,70072,1
58.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,13.4423293954,1.2,0,0,0.0,0,0,1,1,0,2,3,2,3,0,3,2.0,1.0,1.0,1.0,1.0,2.0,2,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,LA,st. john the baptist parish,70051,0
49.0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,0,0,0,0,0,9.57879996016,1.2,1,0,1.0,0,1,1,1,0,3,2,0,0,0,2,2.0,1.0,1.0,0.0,1.0,0.0,0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,LA,st. charles parish,70057,1
58.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,12.844711351,90.4,0,0,0.0,0,0,1,0,1,2,3,2,1,3,0,2.0,2.0,0.0,0.0,1.0,1.0,1,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,MS,jackson county,39565,0
54.0,1,1,0,0,0,0,3.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,3.03412296034,14.6,0,0,1.0,0,1,1,1,0,3,3,1,3,1,2,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,LA,st. tammany parish,70460,1
65.0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,1,1,0,1,0,0,0,1,12.2049077107,188.3,0,0,0.0,0,0,1,0,1,1,3,3,0,0,0,2.0,2.0,1.0,0.0,1.0,1.0,1,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,AL,mobile county,36695,0
56.0,0,0,1,0,0,0,4.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,4.19268340617,3.1,1,0,0.0,0,0,1,1,0,0,3,2,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,plaquemines parish,70041,1
78.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,6.02854652214,0.9,0,0,1.0,1,0,1,1,0,3,2,3,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,LA,st. bernard parish,70032,1
46.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,3.16945733451,17.4,1,0,1.0,1,0,1,1,0,0,3,2,3,3,2,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,hancock county,39576,1
59.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,1.06021991934,6.6,1,0,1.0,0,1,1,1,0,3,3,0,3,0,3,2.0,2.0,1.0,1.0,1.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,baldwin county,36542,0
52.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,3.00920743897,21.0,0,0,1.0,1,0,1,1,0,3,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,st. tammany parish,70471,1
55.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,6.02854652214,0.9,0,0,1.0,1,0,1,1,0,0,3,0,1,0,0,2.0,2.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,st. bernard parish,70032,1
57.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,15.2260017144,1.3,1,0,1.0,1,0,1,1,0,0,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,st. charles parish,70070,1
49.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.74768869467,1.5,0,0,0.0,0,0,1,1,0,2,3,0,1,3,0,2.0,2.0,1.0,0.0,1.0,1.0,2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,LA,st. tammany parish,70461,1
24.0,1,0,1,0,0,0,4.0,1.0,0.0,0.0,0,1,1,1,0,0,0,1,10.7796610014,6.9,0,0,1.0,0,1,1,1,0,1,1,0,3,1,1,2.0,2.0,1.0,1.0,0.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,st. john the baptist parish,70049,1
63.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,8.58020781032,129.5,0,0,1.0,1,0,1,1,0,3,3,1,1,0,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,AL,baldwin county,36576,1
18.0,1,0,0,0,0,0,4.0,1.0,0.0,1.0,0,1,0,1,0,0,1,0,7.36217817152,4.9,0,0,1.0,1,0,1,1,0,3,3,3,3,3,2,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,st. bernard parish,70043,1
31.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,9.30617167755,3.8,0,0,0.0,0,0,1,1,0,2,3,0,1,0,3,2.0,1.0,1.0,0.0,1.0,2.0,2,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,LA,st. john the baptist parish,70084,1
54.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,2.9705226778,14.5,1,0,1.0,1,0,1,1,0,0,3,1,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,MS,jackson county,39553,1
48.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,4.45062081719,87.0,0,0,1.0,1,0,1,1,0,0,3,0,1,1,2,2.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,AL,baldwin county,36530,0
49.0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,2.09022190259,3.6,0,0,1.0,0,1,0,0,0,0,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,LA,st. tammany parish,70458,1
52.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,5.03456790986,86.1,0,0,0.0,0,0,1,0,1,2,2,1,3,1,1,2.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AL,mobile county,36693,0
68.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,8.72362351965,72.9,0,0,0.0,0,0,1,0,1,0,3,0,0,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,MS,harrison county,39503,1
63.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,1.79373645765,41.7,0,0,0.0,0,0,0,0,0,2,3,2,3,0,3,2.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,hancock county,39525,0
63.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,4.13195767574,46.7,1,0,0.0,0,0,1,1,0,3,3,0,2,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,MS,harrison county,39532,1
66.0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,6.36782842395,2.3,1,0,1.0,0,1,0,0,0,3,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,LA,st. charles parish,70087,1
59.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,14.6773700831,0.0,1,0,0.0,0,0,1,1,0,1,1,2,1,1,3,2.0,1.0,0.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,plaquemines parish,70037,1
62.0,0,1,0,0,0,0,3.0,0.0,1.0,1.0,0,1,0,1,0,0,0,1,14.6773700831,0.0,1,0,1.0,0,1,1,1,0,0,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,LA,plaquemines parish,70037,1
52.0,1,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,1,1,0,0,1,0,2.71279763697,20.2,1,0,1.0,0,1,1,1,0,3,2,3,3,0,0,2.0,1.0,0.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,harrison county,39560,1
51.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,6.02854652214,0.9,0,0,1.0,1,0,1,0,1,0,3,0,3,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,LA,st. bernard parish,70032,0
30.0,1,1,0,0,0,0,4.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,4.4577712924,2.2,1,0,1.0,1,0,1,0,1,3,1,0,0,0,0,2.0,1.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,MS,jackson county,39563,1
70.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,3.00920743897,21.0,0,0,0.0,0,0,0,0,0,0,3,3,3,3,0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,LA,st. tammany parish,70471,0
47.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,0,0,0,1,0,0,6.50261539888,169.4,0,0,0.0,0,0,1,1,0,1,1,3,3,2,3,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,AL,mobile county,36609,1
75.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,5.57938804405,65.6,0,0,0.0,0,0,1,1,0,3,2,1,1,2,0,2.0,2.0,1.0,1.0,1.0,2.0,0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,AL,baldwin county,36535,0
63.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.79373645765,41.7,0,0,1.0,1,0,1,1,0,3,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,1,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,MS,hancock county,39525,1
49.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0.821239687314,63.5,0,0,1.0,1,0,1,1,0,0,1,2,3,1,2,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,AL,baldwin county,36549,1
76.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,14.6773700831,0.0,1,0,1.0,1,0,1,1,0,1,2,0,1,2,0,2.0,2.0,1.0,0.0,1.0,2.0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,LA,plaquemines parish,70037,1
36.0,1,1,0,0,0,0,4.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,1.79373645765,41.7,0,0,1.0,0,1,1,1,0,1,1,1,1,1,3,2.0,0.0,1.0,1.0,1.0,2.0,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,MS,hancock county,39525,1
38.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,0,1,0,0,0,1,4.01276419239,91.3,0,0,1.0,0,1,1,1,0,3,3,0,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,AL,baldwin county,36532,1
50.0,1,1,0,0,0,0,9.0,1.0,0.0,0.0,1,1,0,1,0,0,1,0,3.3267096343,20.5,0,0,1.0,1,0,1,0,1,3,3,1,3,3,1,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,AL,mobile county,36606,1
64.0,1,0,1,0,0,0,2.0,0.0,0.0,1.0,1,1,0,0,0,1,0,0,9.30617167755,3.8,0,0,0.0,0,0,0,0,0,3,3,3,3,3,0,1.0,1.0,1.0,0.0,1.0,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,LA,st. john the baptist parish,70084,0
62.0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,0,1,1,0,1,0,0,0,17.9799284908,260.5,0,0,0.0,0,0,1,1,0,0,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,AL,baldwin county,36507,1
55.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,12.844711351,90.4,0,0,0.0,0,0,0,0,0,0,1,3,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,jackson county,39565,0
64.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,5.08061049195,20.3,0,0,1.0,0,1,0,0,0,2,3,1,2,2,1,1.0,2.0,1.0,0.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,LA,st. tammany parish,70433,1
44.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,1.90705057892,0.0,0,1,1.0,0,1,1,1,0,1,2,2,3,0,1,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,orleans parish,70124,1
44.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,5.59795263816,3.2,0,1,1.0,1,0,1,1,0,0,3,0,3,1,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,LA,jefferson parish,70123,0
68.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,0.912623878528,0.2,0,0,0.0,0,0,1,1,0,2,3,2,2,2,3,2.0,1.0,1.0,1.0,1.0,1.0,0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,LA,st. john the baptist parish,70068,0
57.0,1,1,0,0,0,0,5.0,0.0,1.0,0.0,0,1,1,1,0,0,1,0,7.36217817152,4.9,0,0,1.0,1,0,1,1,0,2,3,0,2,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,LA,st. bernard parish,70043,0
62.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,14.7089938853,151.3,0,0,0.0,0,0,1,0,1,1,3,1,2,3,0,1.0,2.0,1.0,1.0,1.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,AL,mobile county,36608,0
76.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,0.821239687314,63.5,0,0,1.0,0,1,1,1,0,0,3,0,1,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,AL,baldwin county,36549,1
55.0,1,0,1,0,0,0,3.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,9.30617167755,3.8,0,0,1.0,1,0,0,0,0,3,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,LA,st. john the baptist parish,70084,0
45.0,1,0,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,1.74768869467,1.5,0,0,1.0,0,1,1,1,0,3,0,0,3,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,LA,st. tammany parish,70461,0
58.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.83978271224,9.9,1,0,1.0,0,0,1,0,1,3,3,0,2,0,0,2.0,1.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,MS,harrison county,39507,0
45.0,0,0,1,0,0,0,7.0,1.0,0.0,0.0,0,0,1,1,0,0,0,1,5.96156828097,2.8,0,0,0.0,0,0,0,0,0,3,2,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,st. bernard parish,70092,1
58.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,2.09022190259,3.6,0,0,1.0,1,0,1,0,1,0,3,0,0,2,0,2.0,2.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,LA,st. tammany parish,70458,0
78.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,7.36217817152,4.9,0,0,1.0,1,0,1,1,0,1,3,0,3,3,2,2.0,2.0,1.0,0.0,1.0,1.0,2,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,LA,st. bernard parish,70043,1
32.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,1.14537450597,16.8,0,0,0.0,0,0,1,1,0,1,3,0,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,LA,st. tammany parish,70448,1
78.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.06021991934,6.6,1,0,0.0,0,0,0,0,0,1,3,0,3,3,0,2.0,2.0,1.0,1.0,1.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,AL,baldwin county,36542,0
50.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,8.47499001986,20.6,0,0,0.0,0,0,1,1,0,1,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,AL,mobile county,36572,0
37.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,11.6915611959,0.0,0,1,1.0,1,0,0,0,0,2,3,1,3,2,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,jefferson parish,70058,1
78.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,1.38892133377,11.9,1,0,0.0,0,0,0,0,0,0,2,1,2,2,0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,AL,baldwin county,36561,1
31.0,0,1,0,0,0,0,15.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,2.71279763697,20.2,1,0,0.0,0,0,1,0,1,0,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,MS,harrison county,39560,0
73.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,5.96156828097,2.8,0,0,0.0,0,0,1,0,1,3,3,2,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,LA,st. bernard parish,70092,1
47.0,1,1,0,0,0,0,4.0,1.0,1.0,1.0,1,1,1,1,0,0,1,0,3.3529568719,85.6,1,0,1.0,0,1,1,1,0,1,3,0,2,3,2,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,harrison county,39571,1
54.0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,7.36217817152,4.9,0,0,1.0,1,0,1,0,1,1,3,0,2,0,0,1.0,1.0,1.0,0.0,1.0,1.0,2,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,LA,st. bernard parish,70043,1
74.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,3.16945733451,17.4,1,0,0.0,0,0,0,0,0,0,3,3,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,MS,hancock county,39576,0
36.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,0,1,0,0,0,1.23806778218,0.0,1,0,1.0,0,1,1,1,0,3,3,0,3,0,0,0.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,LA,plaquemines parish,70083,1
62.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,0.912623878528,0.2,0,0,1.0,1,0,1,0,1,0,3,3,3,1,2,2.0,2.0,1.0,0.0,1.0,0.0,1,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,LA,st. john the baptist parish,70068,0
62.0,0,1,0,0,0,0,3.0,0.0,1.0,1.0,1,1,1,1,0,0,1,0,4.19268340617,3.1,1,0,1.0,0,1,1,1,0,2,3,0,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,LA,plaquemines parish,70041,1
51.0,0,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,12.6958627488,1.3,1,0,0.0,0,0,1,1,0,3,2,0,3,3,0,2.0,2.0,1.0,1.0,1.0,1.0,2,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,LA,st. charles parish,70039,0
35.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,4.45062081719,87.0,0,0,1.0,0,1,1,1,0,0,2,0,1,0,3,1.0,1.0,1.0,1.0,1.0,2.0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,AL,baldwin county,36530,1
